record_index,image_name,provenance_file,original_provenance_sha256,original_image_sha256,tampered_image_sha256,image_byte_offset,image_byte_before,image_byte_after,original_label,tampered_label,original_quality,tampered_quality,original_identifier,tampered_identifier,label_tampered_provenance_sha256,quality_tampered_provenance_sha256,identifier_tampered_provenance_sha256
617,222_1.jpg,222_1.provenance.json,1de9303da6a62fc5c3dee878cc9a87e4b882634611882a167aec8402c22aad80,5678c32eb6ec371636bb5ed2638780ae467464055d49e95b17162c3e8f8aec2c,0f2e9fad5e20b88c930e4ba867be0bb02174104d73650bc154f92228e295af04,57159,19,18,GON-,GON+,5.06,5.07,222_1.jpg,tampered_222_1.jpg,b1d8091b34d6c59e138e777f692c76a40eb713b9094e0336474790e2de67acee,059d5ba334b30c100c5f58a231fca670c669eca6758b179bdb81c3709db1d5e2,a4504ea9928c29cd129e3d3a0efbf6c306b123796fbe3317d97154e936dd9d48
618,223_0.jpg,223_0.provenance.json,f41665f69f06eb7669f441e1b48ef39638e6881ce23199a66887fcd3f5eb3cc2,af94b60370de618444148d8d238bd668808c4e56e89eeec8eb6830edb2a78962,7e044643538cabefcf34ecc239a897d467d8618aa419305952f1a8e179502f05,63605,211,210,GON-,GON+,6.16,6.17,223_0.jpg,tampered_223_0.jpg,f1da0cecb78183c7219493dc486ff638ed6a05e31ee6229e2841453253e70f61,986cc7c32c99b1b5212947f44e4b0790748ee04ffa38e0234379fde0a14e079b,60d16ae9e88b26ce021ea56e4052129a0b1b4ade9f9e2f04b3992e8406066692
619,223_1.jpg,223_1.provenance.json,3b731d0f60b2d45fe80bf450cc223aee5dc48d9dfde1428fd728257e61020531,8c96695b4dcca3b9b54b37ba2e592cbe123339d1a9c1db8e1574fc3658072f01,edfddf4190fa7f310388cb2ad0fd13c019f33d0d6d12051d6ccf7034c3fc973e,63339,147,146,GON-,GON+,6.24,6.25,223_1.jpg,tampered_223_1.jpg,cd627ae274e241fb7d03b47e0378d5a7c6c8b21153ae677ced5ec850822459e7,d537166b00fbf1cea5176253fbc3f8cdb1aca6ce460445f4f53ea1aeac7214ca,107e975e80c9ef615592545dccdbe85016231f9a16f2076e590d4406f0f1e991
620,223_2.jpg,223_2.provenance.json,553d12b01657ddf6386475a99a6dfa1ecd1ed072923cef302487f1f9bbdfa9a2,b91e9eeecfe65df6194a086b1d46734558e4640e343a34a40e5a00df289d0cef,4059c6da4417d36254b77d6926eaa24cabf163afc7b5c737610fff7d9482de4c,58509,52,53,GON-,GON+,5.26,5.27,223_2.jpg,tampered_223_2.jpg,b6e62fa3a43be794e2330cc76bcf596862e82d0d3273d17b06995d574c6333f4,69c2c48a5687a7e90d80ebef3aa387154c539fce64760b4c5337f17e2b2773a8,2ebb4d0532eb51f49748b477239607d26af40cbd16687c14e44af43cce5194b0
621,224_0.jpg,224_0.provenance.json,cfa3514424937f0dd6a6407b3935acf8d26175dc9353a94e7b55e1ba2414938b,8c5d8d306803e9e99c8f3195d90c7891d830fa60dc6055f30c96a433fd57cf3f,2331c15f73779fec88ab6a4b10e9d851840b213656603e1db8c71a4670b86fe9,66529,150,151,GON-,GON+,7.23,7.24,224_0.jpg,tampered_224_0.jpg,a4efee5c89fcc85a066b6bbdd5c3f190bf1af0f277089cb3ab7ca2b3d1f80591,e0fde008ffaa8fda31c6be43f19474fbde90e450d8421870b3ff5d13988d70f4,bda139daa40a6d8edc00ac9b1bf4fb03a1f2af08d4fa362f85cbcef2ec90c1ad
622,224_1.jpg,224_1.provenance.json,7848911725cf52052daed130e55a370a0f86277d4301fff2226cf27f8dfdeb19,53be5b3144cee44065b07a8379f4f73ee84c27d35ebe6ce3438258e62989dca2,f502aee1e2591ac14477b17e81db4ff1a61a63a00a598dc67f6a98c68e8e735c,76444,146,147,GON-,GON+,6.65,6.66,224_1.jpg,tampered_224_1.jpg,5ed9812c105b646e22259714b8ecc3c2396e28c0bfb1b160909c7d174762f4c7,aab9963d84f48c4102536742a9644e41a7e9ab333bb7d0a89bd20b8473277215,d6dc8932e5690614c15eb4c5992099c92a15121d94aa9714987aaa4ec31a799a
623,224_2.jpg,224_2.provenance.json,d63d63deab5d25d475c65f3eabc2aeb480d6760689d944124d7c66841f486e3b,39263b36d5b667120146415c4fd48588c51adcd9184faee8bcd65be3a9c77f31,d61585d7bb7c771957327071f44fd1fa205d3ecc46a4a798f1204893b67a58a8,63565,1,0,GON-,GON+,6.89,6.90,224_2.jpg,tampered_224_2.jpg,01b375300a42bf72d8a0fd4f9ae263d0adec387815d1bf6968df0c15ad7333e1,c0a5dafcee79f0eb3da85e50e21c5d1e19beee86fa62a6953cbb1ba7ffce3497,05488253173a0506541176137b6ee400cea4ad267ec6edd291f826aed4b61ea1
624,224_3.jpg,224_3.provenance.json,b336a142940454db8c5b395b5929471974216b0d5175361846ee3225098ee4ff,a48282ff05942b5cd021d1a74f3f7026da685fee298539d2b4fa15707fa6c9c8,589c280860578b2832d01fdb951c4f410ae660203e3970f5ae2a0b20993abdcc,65247,144,145,GON-,GON+,6.39,6.40,224_3.jpg,tampered_224_3.jpg,1dd91e35cb0f9758e0a0491e7db74fabc8b9b9d43b636d66cb9367bb5abb907d,ff859189dc2b8b2ce07949ca6144453ca48889630fc1327014065dc4af52403a,29daaaa1615f6f7a8e97f8c6f213a58ac690f2d832b09688410fd65a21fe0d6a
625,225_0.jpg,225_0.provenance.json,cc197ec5e156d121cbf4354b55915d3b368bd027fd7e1cd84c155b0c97ecd753,b5082263dda0c1255eeee52daa91a1b3c232509f6e11dceb2d66ee8007205f0b,97f6e10b929df4f088f4d3d20f4aee7f7e00517b381d6543fa7e1a7da1c3f216,67139,71,70,GON-,GON+,6.20,6.21,225_0.jpg,tampered_225_0.jpg,74b4e3cd1964eb4d5152e36b9461a1156d9b3f234650133afb00933582750ef4,c3ce436515d44a524773fbb954515d4421ed5ec6d92e9e610dfd52b778e0b75e,66c680acdfff5dab0836fe5f2e1414030656980000af7ef615c198900eee3f2c
626,225_1.jpg,225_1.provenance.json,ef83dbcb98292ce589f7261537b03f41c89ad86067f450db815c1d6bfc21e705,038ae3905b89a2287b923700f22646111637eb20ddf3c270297040c0118267e7,81850d4ae430489696b4b50b239d08074e813b41786244ca3b45b5652d03d494,69320,205,204,GON-,GON+,6.40,6.41,225_1.jpg,tampered_225_1.jpg,693c872f6a9f4c167922f6b7969ef30016b8ab4a362a81cb9c24c216bf3e9aeb,47373e4de1ea5a0e94d7ff473d96c6f72711a89863362cb5ada7697266d6f088,4a697676bdc5ea100b964e1288b13dec2e8ce9725f2a3f0c88dfc0194ae3aefc
627,226_0.jpg,226_0.provenance.json,aa412e0d7a91043a1876eab51e243fd2b40bf2b2f2d1fd5e402f0aec6c0249d4,d8d1eb634fc3a69df19a1ce3f10cea26f29c5f71484cfdb7ca13f2e03b4c9f0c,6c7c69e9af38e4e7ecfce97aba1ddfe76988469f77c4d082d2592ca082bc9d94,65142,20,21,GON-,GON+,6.45,6.46,226_0.jpg,tampered_226_0.jpg,4cf87b122d15f403ff3870af4d658dabdc01320822b798c6a6c873cdb5775090,a4099070118614133ccde8162ca64d57a00819520dbee5161c3286d03234c13d,a9acf297fd5d75b4834d453db62aab58f522cbac0cf7c7fff6b232959da2775c
628,226_1.jpg,226_1.provenance.json,c2fdd48145da9759106fdc37ebc6152a5d9394ce118d3358a0f729bf3ba616b5,412c1b40908d6db528d9bf03f32bfc467731265eddd53aae495fdde3313ab84b,af2a82b7409c3201e09d847c9e7ec1293dfcbb8ba3619272e38f3ce4c7966db0,65243,211,210,GON-,GON+,6.53,6.54,226_1.jpg,tampered_226_1.jpg,1d86f402e4d86bbe8740fa5f9970c8fea89ed9b7f30c99372f1dbc3d523d619f,4c530f26292af0a9aa3778dff1ec1e65409ebca25f0f8038d251281d8a6023ea,e7c54577b6f6ea241d71abd8d099502e59888cb47ac51f0bbe95ecd8e6d4a16e
629,227_0.jpg,227_0.provenance.json,cb35bb17d714321a190626b549b72bfe2ea0889d07f30cc2c3f217b1e666f197,5025ea1ac7c8b8e8067c03e2bae08d8df08fe7be89554b049ff08df8242fd739,2d7fb79c725551ec7ea010875c6ea185bfcbeb2080d80a89846b785869d9eabb,80025,18,19,GON-,GON+,6.93,6.94,227_0.jpg,tampered_227_0.jpg,57c354fb8e5cda25665a8171e389149b551d810ca2f2755517c6424b47e54191,0d1ecf1cb0e4e1ca7887376f8736a91623ee4b29dd67cdd87b102e2429fb9140,12a78299ee4a39df18ecf1b5ef9618e74702da7c56a51346bab66fa446de712c
630,227_1.jpg,227_1.provenance.json,6d155a7dfbe6d765eddb84dde59281185591fcdfb689c9a74f29a58d4fa23551,5bf99a8f4bd0ea9d9677ad931e0d1d8b5382d4fe0a19ddea8d494e9fcb523013,18f119ef973ebf8ba8bdbf5f3edac5b6fd5743dc2ddaa160909610d52fc4b67f,62642,138,139,GON-,GON+,6.11,6.12,227_1.jpg,tampered_227_1.jpg,bce8954ad261308aeba7998884c9f358edd39f921263f6205867f5668cba9864,b74b4e8aa4afc8e2cdc5a0e3693d4a87d82adcf5f1797df43ce62663fc04234d,c982553d939c5020fa0da5805df1ac486f910faa2710dff93b08b6958aaa6e7f
631,227_2.jpg,227_2.provenance.json,6f0230f71f691567b209c102c36557509e074063f68bde395ee238d8f0489534,904511ba733b5f1a70d899a9cfd9b7c85ece787383f2a5dd3d4c8fa32bf06323,063e3b334fba96bcf00b2c53216455c907a06eb7feffebc45f78fcb45862cd1f,69651,160,161,GON-,GON+,5.52,5.53,227_2.jpg,tampered_227_2.jpg,f0760c6c8293a924b80de578d980fd01946e226ce8ee34db8fb595eb7f35acc0,16f1525c0dad9762ed69afdc73859f2cfec872170538f40861f8ad58a3b0e752,6a6ab3422bef3c61e15e0c98604fddb08f83ad5bda09f1a23ac2585a7613730b
632,227_3.jpg,227_3.provenance.json,971c20b7506a073b1c0cee03cad101185414074aa63cfd9eb7820053870a01f1,4e8d27cb910c428d0bcfd08cf21ce84c2a156044e5e209fc79489908303a359c,809554e33f0b461cdd0e245d8db4864654ff64b4e1373411635f3cd0e8829fb1,74670,87,86,GON-,GON+,6.23,6.24,227_3.jpg,tampered_227_3.jpg,1b92d7344b4a66f12573d99ad3d1e638a1ca125432481019184cf31d1c7550bd,47f7c575852ed88cd163929d7262f0bdcace5727818d6eece908cbc7e49b391e,368a1480af58feb77eab94a907183134ccfb29506552a7c63be01e76b854873f
633,227_4.jpg,227_4.provenance.json,634b9fe4a97e11dce29b6c5d30978dbc6e1e7b6f7cc9c67017db7c149015912e,423bfe11d09d80439231a61913a3c0d504819c029a3b3e0ca29e3b1dae98492d,3e755e61729c068ca88cda89f53bc64c6ec38ede5ecaacd9a5aa2c6ea1779544,69608,105,104,GON-,GON+,5.36,5.37,227_4.jpg,tampered_227_4.jpg,b04ebb8cf0043a2cc9d45995bed569e18fda106acf91ec5836405baf4f8cad7a,1797fcdbc69276afccab8dcb2913158e1fd6d53edc7d69fa8a7ced525c48812b,6f5c7a16e9c4161ceabc5a37bcc35db43fd14beded6bef2dc44f24f665082362
634,228_0.jpg,228_0.provenance.json,1c6fde6ff12b1273e3f65242729988e333e88da1fe324696ddfeb5166b5baf21,a04c583cffd4b9a2292c2be34a3f2696d226c27aaa84297efde5a782986d28e0,8a392c81005055ff40d8aa589ea68d9fe520c97b389e03300053a13c8f253b32,61880,218,219,GON-,GON+,6.14,6.15,228_0.jpg,tampered_228_0.jpg,706cd4380a50276dcb0fe91845616eaef3ca293d6627e8c255ca82d8d92c28dd,a367d6435c3670c02e86576ac44983778c963790083fecb6cad9b6c7dfd354d4,8f30a704c08c3b0d1e73a3c1969859bd518abbe9af7d04c17763f148f7405bb1
635,229_0.jpg,229_0.provenance.json,5d8cb7f1cc03f12c606b22db3e2e7ddb467b3258bf195310ca533f0cd10d18cf,ccb8b45fb79a31701729f9304684ef2c807941522ffb51f02b03a6a958362458,a4ab323e374c5d3f95ba90e94ab7977a83d089f5d2ebca908913443aa492a393,59384,180,181,GON-,GON+,5.34,5.35,229_0.jpg,tampered_229_0.jpg,5883d632d75a5da6692ef05382d91e70cc62d6984454e1a6f4b696c6652bc72d,619bffaf655fd6beefebf4c5decb33ea0aaf655a3981190424c4435ae66eadb6,be364fe42180d713e51885a6b4d92ce36ad44edd36e7d549fe19c626a709ceb9
636,229_1.jpg,229_1.provenance.json,5ee93fda65038fbe150fe46310d60710bcd87b7f1eecf529a6d9593c32fce641,bbd2e1abc855492cef107b6472de652bd0903c3efaec9e809afed750ffe6302e,98f5a054742ec94acf5f8deece9a486c46a7ff66551d1ceb15b9aa812025cd97,59816,144,145,GON-,GON+,5.67,5.68,229_1.jpg,tampered_229_1.jpg,cbe1f5bc55c4500ce5a3e26fec6e5d8d99b2b3c32b94b67ba5043649b59986d0,ce17867b5ab021eb478a5c2a2e9291a1d681ee9da6a113b0628ef9510f7716d6,3d680cfae2821b2610f94ddd52ef43f675e8f1034250f15311ed39ba94897302
637,230_0.jpg,230_0.provenance.json,5509a99da466a0e2994f20b7b64f581b0da78975c35f2fd501be7603dd290446,e1fe14b8618fd935a5b0043372c0ff281d89a05729dbab1ad6db90025fce52b6,f37dbc6af2b8a1744b0307f1ac256f7115a4875dfe675bcb8532e6066b57d296,65716,35,34,GON-,GON+,7.26,7.27,230_0.jpg,tampered_230_0.jpg,c4d1da27cd6e6db7dd01238f9570d74ef968eb871357c275be621229c8ebb86d,f949b4b7191b3d7adc2899b5d30ffb35e80f6761733c3b91de1156775606d345,6b07f3deae2b68e3c94c5886aed519e0677e35b4f6bd1bb4c3c32fc0d2560994
638,230_1.jpg,230_1.provenance.json,9058ca0931e50dd6fe2ec617abb8464c942a046116b8fdff36afd28da191478b,ac4ab3eff0cd7571f4699046df228cc8102fcda17275e36ba85725765e64c04a,39af79cce33b8f136466ee604d09369278ac12c451f90e51b15ec6b323374d41,63371,41,40,GON-,GON+,6.26,6.27,230_1.jpg,tampered_230_1.jpg,7b3fc45ac0717d421ca2fd91f0c568d1fd410c0155cc0943d1ffc476baf50728,1c03bee5fc64294523dfefd617ff860a98eac58cff2ffba29573e7429b53f2e6,e8ecb174250a4ba6a193ea6ca7f12818b3526944f6dff68cc6aa985a4f18b097
639,231_0.jpg,231_0.provenance.json,b117a8bb2a16ac05b01c6ccfd216d422e0b21d70ffd6059b413ec4651d5de85f,13e996108542443c8206ddd8bd9e5579e373265b12452e0962ce77a5ab724a57,e8bea7378ff6d51edf51b728f64bbc1a1b8108f1e15b9e62aae5c2b5c5285e94,63430,25,24,GON-,GON+,6.34,6.35,231_0.jpg,tampered_231_0.jpg,d19aca23a298e6aabe95bf82a5c22a73096d55fd1e93fba1fbb7269766d2d983,94ff7a05357bd4954ce735ef3eb52e48b3345e0b9afa6a66c9c6ae5fafbaa6a0,8fd165cffafc9cba78d240c4a34addb4905ac0ca919ae81aa14cc220e6112d5f
640,231_1.jpg,231_1.provenance.json,18341e9f09d65f626e32155fb1607357488f0e1e109bee15735982b9fafe19b2,b582fa6376228de7e083f283cd621dd7482f5abfb041a1203ce8162fc64376df,f1fe9a2dc22ddcdcbd5492369a8a466154cba5885c32aa4e8cf292b7a21fbe53,63734,180,181,GON-,GON+,6.24,6.25,231_1.jpg,tampered_231_1.jpg,8ab329479ac9f1e2f9cdcf657d8dbaff6b59363107fd7455f1b6b5ee3790e4ed,92cca6bb3ffb72640f84d86ca12c3f5545d0ec6273214427b42a4d961dc06e99,eafd2fd510080c429a4295d2676521bc2299d3c2312ce9172a0764153eba4888
641,232_0.jpg,232_0.provenance.json,ad1e44a94a92c22c48efde7d3373aa47957fe92cc8da96dd2fb22c89d4b6c6fe,3453f51aa4069852317287c24d355953be2573e249d193efba7883fd766e709e,0022e17464a8ed824bf831a43062f7122e49106517f52ef9e50e016f7d6b5915,60424,154,155,GON-,GON+,5.03,5.04,232_0.jpg,tampered_232_0.jpg,7366f823d558787aaa96a839b3f1d9a363c5152ba8feed39076a03bf68f8dc75,c65bd2082ef01c1ceab4a07cd0df5248eec434ba178b230641942ee66456133e,66c909a4f121b1c7847fb4c2f3fd36ff9cec97d9a65b6b4c683dd205870c79bc
642,233_0.jpg,233_0.provenance.json,b61ef3bdb831eace2b781bfeaecaf1592ffae434d3fd791382398f66dec134dd,546689196cce3c0c6832736fbff2a62e7b404d7dc77c6a901d6603220c9364cb,194f69a4de1ca75d26b6862dbaa0b92a2ed127b5390cb1d80448c12a7dfa023d,64161,181,180,GON-,GON+,5.63,5.64,233_0.jpg,tampered_233_0.jpg,9f1c856ba99b7d40f00663d473307d1989fac27d19fe50e7b86d60f51cefcf21,f9994de352bf92ab95c29926699d01b946e058f22f2286f44a1746551e0ef576,17bf9425feaab7bcd77eb9d39e3bc4fe2797567a6674319448f8dd6dde6a4e37
643,234_0.jpg,234_0.provenance.json,694b7e806b429a01859a6140582ee39d5fbc8af1067a898a1dd9b5f2ab121c10,58142c2952608c5d0238a17d7bd3a03c4c16f5b1027f5173460c5db70eb90a4f,2c802fbfa88f5832ea7c633c82f204b991104a81595c36d7f4751ee3d155c369,61200,82,83,GON-,GON+,3.20,3.21,234_0.jpg,tampered_234_0.jpg,90a9829a92fda8750500fe7a0f98990c766c287fedba1d0b42c1cfa9c7d2812c,b8b0c00da1df6af7a724261773b15387bd77cafcc4d9ca9e9f486c35f8999adc,91e41f3a25cd46c98291cdb79c9b1a77c1944e73a49a30ac2642ac163bf675c1
644,234_1.jpg,234_1.provenance.json,f7f240f95aef1ae7056e08c3275c042262378ebd647bdc5d747a2224c0917617,336fd49ea3b55dd258593070594cc141b73549ad47c0c2e989bfbb44b7a79373,6334fe2392078d3cbf2e6f8f8a32ddc7f2f190ec2326d3fd6e0e284493d83f38,63326,33,32,GON-,GON+,4.28,4.29,234_1.jpg,tampered_234_1.jpg,1ad1fce95a6f7c0e86e12127d171beec55d7290f1119766f3b6b6864e86f36d2,772ec6e88de14603df180bea1e88138016faeb1965a174e981538672e536d3f3,98793e5938bd6691570a310eb94d81e718b20f333de55717eb3f03f9d7ab21ac
645,235_0.jpg,235_0.provenance.json,7591c621500a4d54157c8fbd49b4c29394acb988719f62e8d9bea1bdccc7fb6f,0b9a7fb60bbfe9153b0f9bc1c44d9a14960a533fb77035ab5cc9030dfaa978c3,89a1dd6b2252f982913c1ef318aa08108ada298d778362d023349ceaa40e30ea,65751,186,187,GON-,GON+,5.42,5.43,235_0.jpg,tampered_235_0.jpg,f283a92eca9dc694d0b29e671bbeb825fc1b60e83a8a646f3d10fa60e7d8bc8a,f76bea4bf1c2c774118c70b89aceb3d8631504354f551896c87311e2e1d174a5,c845b200db663a037223dd17f55c82f9502de1df32704287614f0645e1fc9b2d
646,236_0.jpg,236_0.provenance.json,8de1d2da8ddff44f8c485a6a31fb3e2837423a0fdacb96d40516b833b4ac6d48,1ba07d765200f7d402e28a6cc09c8afd81b4983085ef0f4ed17be7d72c815582,45890d23135487cd5fe218b3256367f5daaa5004749e2b2abdb5c5dbf08b217b,61724,3,2,GON-,GON+,6.20,6.21,236_0.jpg,tampered_236_0.jpg,441ee7dc5e3b64158f0a5e6f196b2effedae2353fd215976d63240bff6e9193e,038b1f6906951686ce6fd6cc33676e50a7f15cb2760d2aeaf878000c7ac45ad6,202f3dca54c1281734f5612babe5f05218c844210286dfa702babd5a2cd085ed
647,237_0.jpg,237_0.provenance.json,c63d1dd8b3c661b99df1ab565740b0d1a3fba575d8c5d91af06759d71dd7e0c5,2e97625a85daa4514620117cb42078dfaafeeb449295f1b72736b5af13a3ea77,cd1d3e532462a9a9a8bd3df26c8b7d937f56f4404a4077e8f7bfee86c0fdbfd4,62422,210,211,GON-,GON+,5.78,5.79,237_0.jpg,tampered_237_0.jpg,0981437203ec61520b32036ccd1d612c9f75fbb336804a1ef083c36c8a97680a,7e9c2347f90d1c44e0c5b85462fef48cee2f34d87e386ccadee66e73f632597d,c8523c59ea5bf08e3b15ab796438e46b5a07b710ceffa64205fd92288930cecf
648,237_1.jpg,237_1.provenance.json,307297074a5d66c0b23223487db15f53af2afa30bb9576555330485f06fc6d88,9a04a57bde465f877737d909c4a072c70b8f6e0feec59102b4cac91d2152c564,49c423dc5ef7191bfe1610e0c6120aa107c1862af91f48739264f7273d7030fb,69201,227,226,GON-,GON+,5.85,5.86,237_1.jpg,tampered_237_1.jpg,1a6236abbe7faada06e91694b811b82330b0859112797812ec8c5b2dde837e40,544c12cfa05c0888b2a0ecd8ebc51f6148475687d2e68ec05b8c8eb7f9b4d654,968301e6899a0d0fa5a42490da493418fdb61496c74e6522448d2c3a49a1c279
649,238_0.jpg,238_0.provenance.json,ff4edf5e4b2a32b344e0fca2de15ce863d26e9db2a6e3d1b123ea3bb07f0aeda,8eef94818bfecff4029b964c24a09c8e3a5883ce8a27ed152f28a314ab7927cf,2bf257c77686bb0ed51893c11bab4b72e8053a6643a1cf6ff5bcb4707bc1338a,64339,59,58,GON-,GON+,6.87,6.88,238_0.jpg,tampered_238_0.jpg,f48d984a5c7974136b07d89de276078e5890b44ac7edea80d49b78e5a536ca1e,5b18a9ad198032b2d0f8f025793ab204e8c2ddcfdd035df9f2ae747ecd311645,4101beeaa23f6d501d44280efcdd7e2fcf0b91ed827a18b1d61cb146d68209f2
650,238_1.jpg,238_1.provenance.json,4505ca01b965460dbece3ad38ab5dc9cf0e1497fcbf2dfaf45511efd7d806918,4c1c0caa91a7ecf172eedd72493437b2ab46b4fd9ffcb3774ff3745d569efedc,27b55b09585d59ace827e79e8048ddd6272edf67a02b552ad2ec3db9d7589cbd,68926,38,39,GON-,GON+,6.04,6.05,238_1.jpg,tampered_238_1.jpg,139b9754730e0deafd75edc7af4be3b886761fd83583c9c138dc22a183978aa0,61b3b098e2e04c0abbcd5aa480700375b27af857d6f28d43f4bca9a84025111f,d7816ffb26fceb149c06a0cf286c6ba75106fa1b1d7a1a903cb4fffcf51f1620
651,239_0.jpg,239_0.provenance.json,05cb7b9ebc3dcb65c41c2bbe2393730a596be772b824cdab26427a6b38189b0b,242865ea54c7c0e1f948ac903de9c3b0b8460cf7e5bb5b23b203e26cb2ab50d6,3c300f7b5dd17d7c0f62bf41b4ba788c051183703a5ea45312487788eade09fe,60559,156,157,GON-,GON+,6.36,6.37,239_0.jpg,tampered_239_0.jpg,5193c302e3beb6dd5de31415f4d15c1bf104e7a47a0cdea5fd25496fc6c6b015,c762887d00f41061b1395bd4d8b878fafc70a4006dfc48e9b9d85bd9f60a99a7,b34678f9bac96041b536bcbd9ea3c1a513cc14c2acb3a2e6c648360a01b04def
652,239_1.jpg,239_1.provenance.json,e2f4f84779f80d1146dd431e7f4dafaa3c583bae9c049cad9cb202f4731745dc,12b2ed4ca0ddcaf16130942962b1b9a17e66d0e08e714cb7bddca7d3263fa245,da9d0b3394ad57d2bba8905341298320e0234f158908719ad29afae0e5cbfb28,68235,90,91,GON-,GON+,6.22,6.23,239_1.jpg,tampered_239_1.jpg,40a5b58362bc3a58503764f242f1a76c6bf3e19851b11fe691342dcce9164c65,4397a84a0721823f1b6a8d9939cf635f6d3e8c458ba50d2a60550b7fac31aa09,9eaaef4e367e00f6407a048c508a76426f0954c0095c9395a17a81085e045c4c
653,240_0.jpg,240_0.provenance.json,b5d12e587ec9b12a2d6dacb9304da036dc62e196ef27b7cfa866b53ac78e5b07,f06d9df4f49cb46a928b4c9fc7fb60ba25a6780a683cda0e8115f6be1cbc7e3f,1a83cde9416ef9b21abf957b4f7f614a2fb718a05025d396e9900b481f574a12,1692764,32,33,GON-,GON+,5.35,5.36,240_0.jpg,tampered_240_0.jpg,e952a08c0cb42ae080f9f177c54ad6988419176944cb4d7f9a9b4497a6a9cd25,7f5556c3b74cb841c14e05168e1cf60b27b15e04b2bef2c51569e0b7d34a5b75,12b05c400dbcc40fc5e66047e59f4a719ef2de0dc3dee1d73bae4d0375ad33a8
654,240_1.jpg,240_1.provenance.json,3dd8b682eaa912421546e221fdd220b932b59dfacec629d24eb1ecbfccc54f46,b1c7ab324726b196384aff8d860c8c002d4ec9be0c8aa5984d77fab1496927ee,6c46fa4af0db5b84bba0c11ced9b9d1ca3edc75ea2f20b3aeddcf3eb2cad5338,1731714,164,165,GON-,GON+,6.31,6.32,240_1.jpg,tampered_240_1.jpg,479eff361847152fed4ec30f37afe484e30249e93abc9543864363f50e13a88e,0438fad8c680f56255c2af8eb990e07b7590cecbc43a6c3f4b72d872c96cfb99,00261e972aec0e6ba4105db20cfedf6731740167ff9ff5187915b2b22b89a8ea
655,240_2.jpg,240_2.provenance.json,bfca4a44bd55e21e337ae860bbeb58b07cdb073624538f073a803a52902cd0b3,ebf40be2f2e725eac47b2b7c763f085ceb5905a923da89aa38a57478e1f83ae7,d798267a0d83045052d69922b1123b8305ca2cda76090e8b78ab54edd39d9f0b,1713365,164,165,GON-,GON+,4.33,4.34,240_2.jpg,tampered_240_2.jpg,3ecaa0c6a32f1f672fee7e474be77d224a412b8ece42b532847d2245e9a818fd,e0c5a407cae568e4fe837cacc73d4f951e250246e8ded1633b77ac10c979848d,057229ae12824c56befb98519b272d243c87ca9066e754a6d50e2f26233836a6
656,241_0.jpg,241_0.provenance.json,cbbce7fbd09416f8ba616d39564cf148e83d63f582c05daf1031063ba5867dbb,5eed6cae44e4699280b7cf5033eae524d4fd48d36cca28c7bd937064e6020692,1ed39aca5e7260b1f87e09a7a16ba2707f17e81234f0302e8555e9ec8efbbdf4,61123,5,4,GON-,GON+,6.27,6.28,241_0.jpg,tampered_241_0.jpg,3b754cb5eabb8df1692b7895b11c37dab2edeb4459a700db5071d5dcb266a656,d379f5c2e46fe3c20c43114462b7f276862765b84e1d17c389d17c377f4c75d9,9f42fd207716cd7dfb836098f6d360e7199cad41d4112eb646aaf478776e5ebe
657,241_1.jpg,241_1.provenance.json,c6e6e419acc839052f288a0b7604df39a4005c0bc4b754fb1ddd6c44ccfd5edd,f6e20358f22301374b0491196f62db9eb9d3be99a41d1b7a726f1998667029be,5c496b3faacc0afd74549c857a5f3939beaa6fe6b51e7cbba6243c859da24e11,61893,81,80,GON-,GON+,6.51,6.52,241_1.jpg,tampered_241_1.jpg,bfda7f1c75134f949994fb9385618ca7efcbc6d5ea8858b87d830c0eb673258f,eebf4f9b9b3284e4ffac39b0a675b20886fbb74c807a96d4ebed69612b7bde73,a4ed34bb0509e56a26597c4da0663235583f7df8ecdecffff0a3a9b6f4d8cb60
658,241_2.jpg,241_2.provenance.json,1a59505eb62a1e42d922eb6dd97834aa11ab03476317f7ea7dd3d41fa063b767,50edd01d8b4b0f93b71125a018fc0688008ec938add8b3b7c8c180edb0e5eecc,b0cd628b70898302df601fdc6139365620d699427b3696b4ef1f5700da4f2934,63531,35,34,GON-,GON+,5.63,5.64,241_2.jpg,tampered_241_2.jpg,518628cdc707f9c0844d149666214e279ca3ec54dd2ddb5d1cd43b58f095febb,fbadff19ce30c534d635ae606051667e8f740bd5a6d900f45d53e00c91cf06ae,70fb4883ddf10d4e87607ad1c3b0315e17a82a9cca423a00b8f856c081ecb761
659,242_0.jpg,242_0.provenance.json,a4c9f063a03f199c9e7d297d7c37d9bb14419ba52078f9c8c43aea9070994f0b,7400ef25486b2d4e591f53484265c070717b163f0c64daec5663b5d21253a3cd,f6e1f5f9e7cbd7221a57e3313235be6b2c69477ea91b18a70b5a43c566651246,60466,78,79,GON-,GON+,6.25,6.26,242_0.jpg,tampered_242_0.jpg,9e7b58ce5371db01f285c05c19a38022b776082a25595c605e866d2004754424,9e580f05c576f7fd0e033bff17f0f42058ee380cdcbeec0deabc6696c97e2302,61aeeb81b33af32aad5cb128e10c8be5ab1a9f28b4cf14bc081890e0feaca12f
